,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
390,1,1,1,3,0,1503.225806,0,1,6348,26.91868,75.750399
391,1,1,1,2,0,804.8649615,0,1,620,12.808137,77.58308000000002
392,2,0,0,3,0,1400.0518539999996,1,1,1797,20.277511,85.810411
393,1,0,1,2,0,1251.091068,1,1,4850,21.235342000000006,72.917751
394,1,0,0,3,0,1850.424056,1,1,207,28.2102,76.8606
395,2,0,0,2,0,711.0877008,1,1,308,12.732961,77.707059
396,2,0,0,1,0,540.0540053999998,1,1,5583,28.689982,77.339807
397,1,0,0,2,0,748.0,1,1,520,22.617564,88.427982
398,1,0,0,2,0,1166.039111,1,1,6688,12.96991,77.59796
399,1,0,0,2,0,943.057302,1,1,4270,19.12,72.91
400,1,0,0,3,0,1700.071582,1,1,1972,22.221142,88.281267
401,1,0,0,4,0,2175.202689,1,1,4422,26.900926,75.775927
402,2,1,0,3,0,2181.818182,0,1,4643,12.9259,77.6229
403,2,0,0,3,0,1700.071582,1,1,5795,27.56667,80.68333
404,2,0,0,2,0,1080.246914,1,1,4866,26.157856,91.827348
405,2,0,0,3,0,1276.127613,1,1,1975,13.04034,77.591347
406,1,0,1,3,0,2735.016019,1,1,1284,12.96991,77.59796
407,1,0,1,2,0,988.0395216,1,1,4268,19.12,72.91
408,1,0,0,3,0,935.0788138,1,1,6188,22.5,88.35
409,1,0,0,1,0,550.0207555,1,1,5236,19.050992,73.01794699999998
410,1,1,1,2,0,1094.8905109999996,0,1,5486,30.684523,76.691728
411,1,0,0,5,0,6397.725253000001,1,1,5928,28.488415000000003,77.285903
412,1,0,1,2,0,1150.01465,1,1,2636,27.16726,75.70950500000002
413,2,0,0,2,0,936.1348034,1,1,4498,10.999392,76.997254
414,1,0,1,2,0,1150.030066,1,1,6624,18.5993,73.7625
415,1,1,1,4,0,3810.431055,0,1,1975,13.04034,77.591347
416,2,1,0,2,0,1173.020528,0,1,6078,10.036626,77.48248199999998
417,1,0,0,4,0,2541.699762,1,0,2526,12.925027,80.235348
418,1,0,0,2,0,950.1648245,1,1,5378,28.535783,77.400502
419,2,0,0,2,0,1045.12276,1,1,5896,12.985206,77.663799
420,1,0,0,3,0,1969.667126,1,1,2000,18.5853,73.7413
421,1,0,0,2,0,930.0661778,1,1,3346,20.042481,74.473635
422,1,0,0,2,0,1071.080818,1,1,1461,19.2167,73.0833
423,1,1,1,3,0,1400.208986,0,1,5420,30.651192,76.755011
424,1,0,0,2,0,1176.470588,1,0,3119,30.387136,75.865105
425,1,0,0,4,0,1925.925926,1,1,5359,30.692243,76.750614
426,2,0,0,2,0,1053.001053,1,1,1594,23.19635,72.633149
427,2,0,0,2,0,1051.1562720000004,1,1,2923,12.96991,77.59796
428,1,1,1,2,0,988.5365491,0,1,672,18.510418,73.781944
429,1,0,0,2,0,1300.034211,1,1,5536,11.0,76.96667
430,1,1,1,2,0,850.0028332999998,0,1,570,24.69028,78.41889
431,2,0,0,2,0,948.6166008,1,1,3515,28.66667,77.41667
432,2,0,0,3,0,1760.1987989999998,1,1,2365,9.930471,76.271273
433,2,0,0,2,0,850.1259446,1,1,206,28.21,76.87
434,1,0,1,1,0,654.9646319,1,1,4962,19.049989,73.077321
435,1,0,0,2,0,1050.019091,1,1,1276,19.256471,72.868815
436,2,0,0,3,0,1267.05653,1,1,3937,31.325966,75.57364100000002
437,1,0,0,3,0,1150.086256,1,1,5723,26.809242,75.741434
438,1,1,1,3,0,844.8442017000001,0,1,5077,28.406388,77.342588
439,1,0,1,2,0,1075.268817,1,1,5011,28.583704,77.360401
440,1,0,0,2,0,1016.191315,1,1,1074,19.05871,72.89969
441,1,1,1,3,0,900.3760394,0,0,1815,19.1615,72.8731
442,1,0,1,3,0,2058.1113800000007,1,1,5115,28.546788,77.37849399999998
443,1,1,1,4,0,6000.0,0,1,5146,28.548382,77.32781899999998
444,1,0,0,2,0,950.1187648,1,1,455,10.526103,76.19383
445,2,0,0,3,0,2015.983872,1,1,4428,12.9847,77.5491
446,2,0,0,2,0,749.4004796,1,1,261,21.23994,72.85651999999997
447,1,0,1,4,0,3045.878546,1,1,5105,28.479440000000004,76.971432
448,1,0,1,2,0,1303.707063,1,1,300,19.1145,72.8712
449,1,0,1,2,0,936.0223873,1,1,2763,24.69028,78.41889
450,1,0,0,2,0,1100.3757380000004,1,1,2154,26.832353,75.841749
451,1,0,0,2,0,704.0070843,1,1,2529,13.04724,80.11142099999998
452,1,0,0,3,0,2000.0,1,1,6115,9.935413,76.298608
453,1,1,1,3,0,1678.6570739999993,0,1,4901,28.595305,77.347365
454,1,0,1,1,0,411.1662322,1,0,3804,18.966114,73.148278
455,2,0,1,2,0,950.0285009,1,1,5449,28.576117,77.382136
456,1,0,0,5,0,4787.552364,1,1,1975,13.04034,77.591347
457,2,0,0,1,0,630.2521008,1,1,4633,18.4,76.58333
458,1,0,0,3,0,1823.154057,1,1,1433,18.52361,73.84778
459,2,0,0,3,0,2250.692521,1,1,1347,30.594843,76.84983000000003
460,2,0,0,3,0,1399.941055,1,1,6727,18.531343,73.87771500000002
461,2,0,0,3,0,1635.055592,1,1,5780,12.96991,77.59796
462,1,0,1,3,0,1896.878772,1,1,5456,28.362327,76.979049
463,1,0,1,3,0,1600.0,1,1,763,19.147866,72.932609
464,1,0,0,3,0,1447.054818,1,1,3771,22.53028,88.33417
465,2,0,0,3,0,1640.112465,1,1,1868,12.846186,77.693554
466,1,1,1,2,0,1110.053917,0,1,6021,24.69028,78.41889
467,1,0,1,4,0,3333.333333,1,1,5117,28.526624,77.37671800000003
468,1,0,1,3,0,2708.070049,1,1,6003,12.8682,77.5321
469,2,0,1,1,0,410.0461302,1,1,5950,26.781748,81.006714
470,1,0,0,3,0,1512.401694,1,1,6218,20.029201,73.787918
471,1,0,0,2,0,912.0620202,1,1,5070,19.216097,72.821721
472,1,0,0,2,0,795.097423,1,1,5708,21.19233,79.062102
473,0,1,1,1,0,443.5607219,0,0,4228,18.440853,73.90536
474,1,0,0,3,0,1350.121359,1,1,293,12.96991,77.59796
475,1,0,0,4,0,4000.0,1,1,17,12.96991,77.59796
476,1,0,0,3,0,4769.230769,1,1,2325,21.174686,79.045846
477,2,0,0,3,0,1897.278651,1,1,163,12.96991,77.59796
478,1,0,0,1,0,705.0092764,1,1,4953,19.049989,73.077321
479,1,1,1,3,0,1510.989011,0,1,4839,12.86,77.786
480,1,0,0,2,0,643.8113632999998,1,1,6102,19.18,72.96333
481,2,1,0,2,0,1100.208147,0,1,3928,20.100361,79.103607
482,1,0,0,1,0,650.0691562999998,1,1,5047,19.148338,72.995687
483,1,1,1,1,0,502.6315789,0,0,3836,12.9182,80.0824
484,1,1,0,2,0,999.6895374,0,1,1461,19.2167,73.0833
485,1,1,1,1,0,628.9308176,0,0,6685,13.11389,77.59833
486,2,0,0,3,0,1050.2283109999996,1,1,1804,23.507414,87.395907
487,1,0,0,2,0,1225.186104,1,1,2567,18.52361,73.84778
488,1,0,0,3,0,1473.005999,1,1,3549,22.54111,88.33778000000002
489,2,0,0,2,0,1250.0,1,1,6252,20.167837,72.77484
490,2,0,0,3,0,1614.797416,1,1,2915,12.890308,74.833347
491,2,0,0,1,0,533.0243337,1,1,4116,13.09,80.27
492,1,0,0,4,0,2754.820937,1,1,577,22.529,88.368
493,1,0,0,2,0,772.4137931,1,1,712,23.554673,87.274204
494,2,0,0,2,0,900.116144,1,1,1655,21.15389,79.08306
495,1,0,0,1,0,674.9662517,1,1,3364,19.2836,72.8675
496,1,0,0,3,0,1773.0496449999996,1,1,131,28.9196,76.8972
497,2,0,0,3,0,1200.0,1,1,1173,26.91667,75.86667
498,1,0,1,3,0,2015.503876,1,1,5950,26.781748,81.006714
499,2,0,0,2,0,1075.05864,1,1,5447,28.577673,77.389781
500,1,1,0,3,0,1190.322581,0,1,619,26.736714000000006,88.44771300000002
501,1,0,0,3,0,1220.886551,1,1,1684,22.403867,88.47000600000001
502,1,0,0,2,0,1199.944189,1,1,3323,30.689021,76.860403
503,1,0,0,3,0,1700.1545600000004,1,1,5250,28.582887,77.339935
504,2,0,0,2,0,875.1608752000002,1,1,6796,17.683329999999994,75.91667
505,1,0,0,3,0,1518.151815,1,1,2466,12.896796,77.5724
506,1,0,0,1,0,739.9817851,1,1,603,18.558319,73.77588
507,1,1,1,1,0,389.5585889,0,0,1820,19.161955,72.839616
508,2,0,0,2,0,1350.154936,1,1,6143,9.930471,76.271273
509,1,1,1,3,0,1679.966401,0,1,5186,28.429614,77.481711
510,1,0,0,5,0,5873.586394,1,1,2534,12.935541,77.680684
511,1,0,1,2,0,1044.045677,1,1,3474,19.1759,72.9522
512,1,1,0,3,0,1350.024546,0,1,1587,21.178534,79.64665600000002
513,1,0,0,3,0,1954.686806,1,1,6343,28.9196,76.8972
514,1,0,0,2,0,1500.0,1,1,3866,22.328394,73.176639
515,1,0,0,2,0,1192.307692,1,1,5633,26.265915000000003,73.004593
516,2,0,0,3,0,1000.0,1,1,2946,23.280294,77.36573100000003
517,1,0,1,3,0,1556.247221,1,0,809,22.288976,73.128222
518,1,1,1,2,0,514.9738552,0,0,2390,24.69028,78.41889
519,1,0,1,2,0,1072.194425,1,1,834,28.698133,77.335746
520,1,0,1,3,0,1626.898048,1,1,3253,24.69028,78.41889
521,2,0,0,2,0,700.1647446000002,1,1,923,21.163131,81.306849
522,1,0,0,3,0,1336.184773,1,1,2797,13.114624,80.188519
523,2,0,0,1,0,535.0028458,1,1,853,18.47954,73.875229
524,1,0,1,2,0,882.0536017000002,1,1,1278,19.256471,72.868815
525,1,0,1,2,0,650.0397984,1,1,4579,18.651598,73.735448
526,1,1,1,3,0,1370.07874,0,1,4839,12.86,77.786
527,1,0,0,3,0,1930.235765,1,1,50,12.905368,77.580403
528,1,1,0,2,0,730.8254481,0,0,1081,19.05871,72.89969
529,1,1,1,3,0,1000.0,0,1,3140,19.218498,72.992114
530,2,0,0,2,0,650.0956022999999,1,1,6625,18.439098,74.35197
531,1,0,0,3,0,2258.512856,1,1,1907,18.49667,73.94167
532,1,0,0,3,0,2026.929202,1,1,3301,28.41667,77.3
533,1,1,0,1,0,414.7619048,0,1,590,24.6902,78.416
534,2,0,0,3,0,1495.35923,1,1,4917,28.990399,77.059442
535,1,0,0,2,0,800.0,1,1,2409,26.9883,75.5846
536,1,0,0,3,0,1821.125051,1,1,3830,22.5922,88.484911
537,1,0,0,2,0,940.8075265,1,1,5258,28.574502000000006,77.328608
538,2,0,0,2,0,1250.0,1,1,132,28.9196,76.8972
539,2,1,0,2,0,1209.816799,0,1,5958,16.498435999999998,80.653706
540,1,0,0,1,0,550.017188,1,1,744,18.129209,76.758924
541,1,0,0,2,0,1150.0,1,1,152,22.3,73.2
542,1,0,0,2,0,1225.201072,1,1,2349,12.9816,77.6729
543,1,1,0,1,0,408.997955,0,1,4238,18.96667,72.83333
544,1,0,0,3,0,2685.861624,1,1,5385,28.440728000000004,77.114195
545,1,1,1,1,0,498.8873735,0,1,1727,24.69028,78.41889
546,2,0,0,1,0,666.0088800999998,1,1,1421,21.142359,72.862596
547,1,0,0,2,0,1110.045224,1,1,2697,24.69028,78.41889
548,2,0,0,1,0,950.3239741,1,1,814,21.12904,72.858164
549,2,0,0,2,0,1349.325337,1,1,6709,30.65,76.82
550,1,1,1,2,0,530.2378905,0,0,6058,18.6182,73.7447
551,2,0,0,2,0,1200.274348,1,1,6232,21.1677,72.8382
552,1,1,1,3,0,1599.680064,0,1,3474,19.1759,72.9522
553,1,0,0,2,0,1163.636364,1,1,3283,22.803593,83.755013
554,1,1,1,3,0,113785.558,0,0,1259,15.384909,73.850001
555,1,0,0,3,0,2241.010492000001,1,1,6193,22.535636,88.388412
556,2,0,1,2,0,942.0022165,1,1,3508,12.96991,77.59796
557,0,1,1,1,0,301.9171163000001,0,0,6023,19.076057,73.097319
558,1,0,0,2,0,900.090009,1,1,5577,28.9196,76.8972
559,1,0,0,4,0,2674.956622,1,0,6412,28.5574,77.15899999999998
560,1,0,0,2,0,852.9776675,1,1,1278,19.256471,72.868815
561,1,0,0,3,0,2106.897316,1,1,131,28.9196,76.8972
562,1,1,1,4,0,3495.947879,0,1,781,21.848391,73.10062099999998
563,1,0,0,2,0,1600.134748,1,1,161,12.96991,77.59796
564,1,0,0,3,0,1326.963907,1,1,1191,12.96991,77.59796
565,1,0,1,3,0,1505.011565,1,1,4839,12.86,77.786
566,1,0,1,2,0,1296.111665,1,1,6104,13.055985,77.622157
567,1,0,0,4,0,3501.3616409999995,1,1,5385,28.440728000000004,77.114195
568,1,0,0,2,0,1400.147384,1,1,46,35.0,136.0
569,1,0,0,1,0,661.9632436,1,1,1713,19.126499,72.99956
570,1,0,0,3,0,2070.0207,1,1,2683,19.0705,72.8309
571,2,0,0,1,0,284.0012622,1,1,6814,21.734206,70.456703
572,1,0,0,2,0,1299.89295,1,1,6635,18.52361,73.84778
573,2,0,1,3,0,1300.131062,1,1,3869,28.579004,77.431173
574,1,0,0,2,0,1165.13904,1,1,6659,12.9958935,77.761394
575,1,0,1,2,0,1135.241856,1,1,871,13.054202,77.674002
576,1,0,0,3,0,1645.141451,1,1,118,22.7808,86.1522
577,1,0,0,4,0,2141.46658,1,1,5065,28.368269,77.37273
578,1,1,1,3,0,1777.975331,0,0,5234,28.510034,77.06508000000002
579,1,0,1,2,0,947.6389335,1,1,4422,26.900926,75.775927
580,2,0,0,3,0,1100.196464,1,1,5790,27.073397,75.594316
581,1,0,0,2,0,1273.8284130000004,1,1,1021,16.700359,76.83521
582,1,0,0,2,0,797.0849465,1,1,2594,13.042089,80.124264
583,2,0,0,2,0,823.0452675,1,1,2313,11.169483,76.616001
584,2,0,0,2,0,630.1502666,1,1,4158,26.91667,75.86667
585,2,0,0,3,0,1300.284437,1,1,6816,24.03687,85.3782
586,1,0,0,3,0,1785.469029,1,1,5479,28.385415,76.964613
587,1,0,0,3,0,1995.609659,1,1,3830,22.5922,88.484911
588,1,0,0,4,0,3750.161645,1,1,5734,12.953042,77.73264300000002
589,1,0,0,3,0,1724.1379309999998,1,1,3517,12.973237,77.64685899999998
590,1,0,0,3,0,1699.346405,1,1,1830,22.312358,73.145436
591,2,0,0,2,0,1270.417423,1,1,103,26.906098,75.825254
592,2,0,1,1,0,675.0392465,1,1,1022,25.415663,86.144871
593,1,0,1,3,0,1625.282167,1,1,5447,28.577673,77.389781
594,2,0,0,3,0,1655.878368,1,1,6673,12.326657,76.63796500000002
595,2,0,0,3,0,1650.252861,1,1,5984,16.609758,80.617778
596,1,0,0,1,0,650.1011268,1,1,238,24.6902,78.416
597,2,0,0,4,0,1750.051472,1,1,5409,28.6221,77.3674
598,2,1,0,3,0,1400.0,0,1,4267,17.80268,83.35613599999998
599,1,0,1,3,0,1877.410189,1,1,31,19.128324,72.825408
600,1,0,1,2,0,1150.190114,1,1,5178,28.5035,77.426447
601,1,1,1,3,0,1767.3521850000004,0,1,708,12.9255,77.6765
602,1,0,1,2,0,800.1361933999998,1,1,5077,28.406388,77.342588
603,1,0,0,3,0,1250.0,1,1,1684,22.403867,88.47000600000001
604,2,0,0,1,0,609.0764331,1,1,645,23.399528,85.357421
605,2,0,0,2,0,2000.0,1,1,4614,18.4543,73.1147
606,1,0,0,3,0,1250.0,1,1,4619,12.928575,77.58572099999998
607,1,0,0,2,0,954.7934528,1,1,3257,26.8626,75.7633
608,1,1,1,1,0,453.0011325,0,0,2764,19.249861,72.96386600000002
609,1,0,0,2,0,550.0442,1,1,6100,19.18,72.96333
610,1,0,0,3,0,2051.158301,1,1,3830,22.5922,88.484911
611,1,0,1,3,0,2501.924557,1,1,5105,28.479440000000004,76.971432
612,2,0,0,2,0,1159.243441,1,1,1921,20.26444,85.82806
613,2,0,0,2,0,940.2914904,1,1,434,12.756152,77.856172
614,1,0,1,3,0,1750.087504,1,1,3160,19.1758,72.8643
615,1,0,0,3,0,1474.993653,1,1,3849,22.760061,75.928572
616,2,0,0,2,0,800.0,1,1,4691,28.6711,77.3683
617,1,0,1,3,0,1678.947368,1,1,6348,26.91868,75.750399
618,1,1,1,4,0,2171.612103,0,1,4274,19.0164,72.8294
619,1,0,0,1,0,675.024108,1,1,2523,18.975268,73.109062
620,1,0,0,2,0,1302.241066,1,1,4006,21.17,72.83
621,2,0,0,2,0,1166.180758,1,1,6483,13.0814,77.5566
622,2,0,0,2,0,549.7771174,1,1,4419,22.29691,70.79836
623,2,0,0,3,0,1399.825022,1,1,3407,21.2612,81.586072
624,1,0,1,2,0,1176.683563,1,1,4428,12.9847,77.5491
625,1,0,0,3,0,1282.568807,1,1,43,35.0,136.0
626,2,0,0,3,0,1609.834626,1,1,1779,21.15389,79.08306
627,2,0,0,1,0,675.1687922,1,1,4369,20.366670000000006,72.9
628,1,1,1,3,0,1950.078003,0,1,305,19.139348,72.820458
629,1,1,0,3,0,1650.0,0,1,4278,18.092898,83.395794
630,1,0,0,2,0,1223.380154,1,1,3517,12.973237,77.64685899999998
631,1,0,1,2,0,1250.0,1,1,4422,26.900926,75.775927
632,1,1,0,3,0,1183.522902,0,1,118,22.7808,86.1522
633,1,0,0,3,0,1960.01568,1,1,6708,30.662283,76.822397
634,2,0,0,5,0,2700.096432,1,1,611,22.590732,76.63529100000002
635,1,0,0,2,0,980.3921569,1,1,5914,20.230195,85.816005
636,1,0,0,2,0,1195.652174,1,1,5034,28.456809000000003,77.099182
637,2,0,0,2,0,900.2976189999998,1,1,2194,22.216168,73.185498
638,2,0,0,3,0,1328.273245,1,1,2158,21.17,72.83
639,1,0,1,2,0,1125.112511,1,1,1727,24.69028,78.41889
640,1,0,0,2,0,830.2364197,1,1,6599,19.014858,72.8662
641,2,0,0,2,0,1554.118018,1,1,1617,11.060813,76.970641
642,2,0,0,1,0,449.7354497,1,1,6720,18.25,76.5
643,2,0,0,3,0,1210.084034,1,1,2714,22.571461,71.811594
644,1,0,0,3,0,1800.288046,1,1,608,26.930121000000003,75.790763
645,1,1,0,2,0,958.9041096,0,1,1816,19.1615,72.8731
646,1,0,0,4,0,4800.0,1,1,4275,19.0164,72.8294
647,1,0,0,2,0,1350.0135,1,1,397,18.540684,73.834647
648,2,0,0,2,0,949.9136442,1,1,1355,15.355645,75.137959
649,1,0,1,3,0,1040.041602,1,1,6102,19.18,72.96333
650,1,0,1,3,0,1449.781659,1,1,2004,18.5853,73.7413
651,1,1,1,2,0,1350.135014,0,1,5152,28.522931,77.357078
652,1,0,1,3,0,1579.809004,1,1,6708,30.662283,76.822397
653,1,0,0,3,0,1489.489489,1,1,207,28.2102,76.8606
654,2,0,0,2,0,750.0610799,1,1,3575,22.54111,88.33778000000002
655,1,0,0,3,0,1419.656786,1,1,2154,26.832353,75.841749
656,1,0,0,4,0,4095.252541,1,1,6659,12.9958935,77.761394
657,2,0,0,2,0,750.0,1,1,5609,23.25,77.41667
658,1,0,1,2,0,883.4442547,1,0,6601,24.69028,78.41889
659,1,1,1,2,0,910.8108108,0,1,1119,19.085225,73.661835
660,2,0,0,4,0,2526.595745,1,1,3869,28.579004,77.431173
661,1,0,0,4,0,5000.0,1,1,2800,18.5333,73.9
662,1,0,0,3,0,1559.004948,1,1,4927,19.095064,73.008003
663,1,0,1,3,0,1553.139561,1,1,131,28.9196,76.8972
664,1,1,1,2,0,1207.200847,0,1,672,18.510418,73.781944
665,2,0,0,3,0,1400.0,1,1,2097,28.63676,77.36315
666,1,0,0,3,0,1347.708895,1,1,5088,22.54111,88.33778000000002
667,1,0,0,4,0,2728.264824,1,1,5114,28.507037,76.970772
668,1,0,0,4,0,2705.882353,1,1,1208,26.473073,74.641793
669,1,1,1,4,0,1429.272351,0,0,6665,19.0167,72.8167
670,1,1,1,1,0,716.0268129,0,1,3165,19.1849,72.8347
671,2,0,0,3,0,1420.051122,1,1,4527,26.91667,75.86667
672,1,0,0,2,0,970.042796,1,1,4973,28.5822,77.3293
673,1,0,0,4,0,3899.835796,1,1,1975,13.04034,77.591347
674,2,0,0,2,0,900.090009,1,1,5398,29.676163,77.00806
675,2,0,0,2,0,1264.450867,1,1,2878,28.874383,77.113251
676,1,0,1,3,0,1850.124378,1,1,4855,30.682453,76.75695999999998
677,1,0,0,2,0,1070.079731,1,1,3186,12.976741,77.674509
678,2,0,0,2,0,840.1344215,1,1,3651,22.54111,88.33778000000002
679,1,0,1,3,0,2280.068402,1,1,5458,28.558047,77.392752
680,1,0,1,3,0,1671.6817119999996,1,1,131,28.9196,76.8972
681,2,0,0,6,0,3200.189641,1,1,5791,12.833224,80.210726
682,1,1,1,2,0,722.0216606,0,1,300,19.1145,72.8712
683,1,1,0,2,0,1300.027858,0,1,5543,18.52361,73.84778
684,2,1,1,2,0,1069.93737,0,1,6709,30.65,76.82
685,1,0,0,3,0,1773.144914,1,1,6067,18.96,72.82
686,1,1,1,1,0,617.9671647000001,0,0,1534,12.840956,77.659441
687,1,0,0,1,0,715.0153217999998,1,1,3364,19.2836,72.8675
688,2,0,0,3,0,1352.169526,1,1,2401,9.994,76.292
689,2,0,0,2,0,1199.637845,1,1,132,28.9196,76.8972
690,1,0,0,2,0,1363.109049,1,1,6576,12.274538,76.644605
691,1,1,0,2,0,802.572041,0,1,1490,22.648322,88.4431525
692,2,0,0,2,0,950.1187648,1,1,127,22.68333,88.36667
693,1,0,1,2,0,1217.161984,1,1,4428,12.9847,77.5491
694,1,0,0,2,0,1050.052503,1,1,1236,28.629811,77.434197
695,1,1,0,2,0,1073.878628,0,1,6771,25.444108,81.914212
696,1,0,0,1,0,609.9916634,1,1,4021,18.54138,73.21996999999998
697,2,0,0,2,0,777.1073322000002,1,1,3045,12.900422,80.159352
698,2,0,0,2,0,900.0692361,1,1,2097,28.63676,77.36315
699,2,0,0,2,0,900.0473708999998,1,1,6324,10.774534,79.83604100000002
700,1,0,0,2,0,1079.913607,1,1,5151,30.768683000000006,76.650876
701,2,0,0,3,0,1565.55773,1,1,1109,22.741503,75.81509799999998
702,1,0,0,2,0,950.0777336,1,1,2480,19.1983,72.8409
703,1,0,0,3,0,1474.080747,1,1,4967,19.027644,73.061159
704,2,0,0,2,0,1250.0,1,1,2641,25.625831,85.10045500000003
705,1,0,0,2,0,987.2159091,1,1,5349,28.553374,77.355611
706,2,0,0,3,0,963.2751355,1,1,5615,22.089514,82.122996
707,1,0,0,3,0,1350.135014,1,1,2154,26.832353,75.841749
708,2,0,0,2,0,1085.169352,1,1,357,12.8891,77.5973
709,1,0,0,2,0,1187.172371,1,1,6188,22.5,88.35
710,1,1,1,3,0,1800.0,0,1,3473,19.1759,72.9522
711,1,0,0,1,0,450.0,1,1,216,26.75,81.0
712,1,0,0,3,0,1610.087294,1,1,6685,13.11389,77.59833
713,2,0,0,3,0,1600.0,1,1,116,28.66667,77.41667
714,1,0,0,2,0,875.8683177000001,1,1,3830,22.5922,88.484911
715,2,0,0,3,0,1825.047199,1,1,1913,20.604366,72.92754000000002
716,1,0,0,2,0,750.0340924999998,1,1,5681,25.454822,78.596469
717,1,0,0,2,0,1050.130672,1,1,2396,13.09,80.27
718,1,0,0,2,0,1276.190476,1,1,1704,30.638175,76.829909
719,2,0,0,2,0,1050.098447,1,1,2029,13.0318,77.6583
720,1,1,1,2,0,800.0,0,1,3401,18.52361,73.84778
721,2,0,0,1,0,677.2009029,1,1,2574,21.232813,72.832454
722,0,0,0,3,0,134884.5664,1,0,1341,19.908529,73.83151600000002
723,1,0,1,1,0,453.0011325,1,1,2763,24.69028,78.41889
724,1,1,1,2,0,1118.864852,0,1,6708,30.662283,76.822397
725,1,1,1,3,0,1675.312786,0,1,6708,30.662283,76.822397
726,2,0,0,2,0,989.927058,1,1,1520,12.836144,80.23299300000002
727,1,0,0,4,0,3200.0,1,1,577,22.529,88.368
728,1,1,1,2,0,932.9149351,0,1,3140,19.218498,72.992114
729,1,0,0,2,0,1151.271754,1,1,683,12.8706,77.6279
730,1,0,1,2,0,1277.013752,1,1,5165,28.506454,77.40956800000002
731,1,0,1,3,0,1609.3404859999996,1,1,2158,21.17,72.83
732,2,0,0,3,0,1305.142261,1,1,3300,13.036269,77.556107
733,1,0,0,5,0,4995.004995,1,1,1907,18.49667,73.94167
734,1,0,0,2,0,800.0,1,1,4707,15.873765,78.582545
735,1,0,0,2,0,1130.00932,1,1,2697,24.69028,78.41889
736,1,0,0,2,0,960.0529684,1,1,427,18.556218,73.81130300000002
737,1,0,1,3,0,1574.590606,1,1,6659,12.9958935,77.761394
738,1,1,1,2,0,917.1252293,0,1,6058,18.6182,73.7447
739,2,0,0,2,0,780.3790412000002,1,1,6338,22.3,73.2
740,1,0,1,1,0,690.0212313999998,1,1,3364,19.2836,72.8675
741,0,1,1,2,0,852.4137931,0,0,6527,11.074387,77.01850999999998
742,1,0,1,2,0,816.1044614,1,1,2019,21.272756,81.583954
743,1,0,0,1,0,828.0621047000002,1,0,2009,19.255098,72.9815265
744,1,0,1,2,0,1236.009064,1,1,6792,19.0713,72.883
745,2,0,0,2,0,1135.159679,1,1,3481,18.5348,73.9306
746,1,0,0,2,0,1050.030883,1,1,5014,19.038205,73.06612
747,1,0,0,3,0,1847.187238,1,1,5484,28.397468,76.945489
748,1,0,0,3,0,2182.684225,1,1,5074,28.394375,77.35722700000002
749,1,0,0,3,0,1750.028226,1,1,6091,18.518797,73.933947
750,2,0,0,3,0,800.0,1,1,5994,25.455213,81.863608
751,1,0,1,3,0,1529.79066,1,1,3139,19.218498,72.992114
752,1,0,1,3,0,1018.387553,1,1,6102,19.18,72.96333
753,1,1,0,1,0,428.0137341,0,1,6090,12.91668,77.59196
754,1,1,0,3,0,1287.5,0,1,655,22.35,88.44
755,2,0,0,2,0,950.0,1,1,834,28.698133,77.335746
756,1,0,0,3,0,1492.537313,1,1,1035,18.58584,73.471734
757,2,0,0,3,0,1482.030382,1,1,2029,13.0318,77.6583
758,1,0,1,3,0,1336.784323,1,1,1083,19.05871,72.89969
759,1,1,1,2,0,1152.308252,0,1,2158,21.17,72.83
760,1,0,1,3,0,745.4323995,1,1,5037,28.450804,77.29956
761,2,0,0,2,0,760.5016922,1,1,6186,22.54111,88.33778000000002
762,2,0,1,3,0,1495.162709,1,1,5178,28.5035,77.426447
763,1,1,0,2,0,907.1117562,0,0,5136,30.712867,76.648557
764,2,0,0,1,0,468.08510639999986,1,1,1158,17.524875,73.520142
765,2,0,0,2,0,651.8904824,1,1,3061,28.9927,77.6824
766,1,1,0,2,0,630.0114547999998,0,1,6305,22.67,88.35
767,1,1,1,3,0,2150.304083,0,1,6467,21.143354,72.770931
768,1,1,1,2,0,626.2135922,0,0,6104,13.055985,77.622157
769,1,0,0,2,0,1017.293998,1,1,5255,19.061701,73.080488
770,2,0,1,2,0,1224.177506,1,1,58,58.69175268,-117.0016994
771,1,0,0,3,0,1214.329083,1,1,4256,24.69028,78.41889
772,2,0,0,2,0,1250.0,1,1,708,12.9255,77.6765
773,1,0,1,3,0,1974.103163,1,1,4585,12.87004,77.673275
774,2,0,0,2,0,914.0767824,1,1,4839,12.86,77.786
775,1,1,1,3,0,979.7746518,0,0,571,19.222101,72.988231
776,1,0,0,1,0,655.0218341,1,1,4989,18.973908,73.02510600000002
777,1,0,1,3,0,2067.649242,1,1,1081,19.05871,72.89969
778,1,0,0,1,0,730.0204918,1,1,4961,19.049989,73.077321
779,0,0,0,3,0,1225.114855,1,0,1996,24.69028,78.41889
780,2,0,0,2,0,1000.0,1,1,4565,29.741039,78.530138
781,1,0,1,2,0,1329.787234,1,1,4202,31.261414,75.589997
782,1,0,0,3,0,1310.125398,1,1,4440,22.54111,88.33778000000002
783,2,0,0,2,0,1050.119332,1,1,6348,26.91868,75.750399
